id,Standard/Label Name,birthYear,deathYear,birthYearIsApprox,geographyISO,firstName,middleName,lastName,B & P Author Abbrev.,Name
87977,J. Schroeter,,,,,J.,,Schroeter,J. Schroeter,"Schroeter, J."
41332,C. Pickering,1805.0,1878.0,False,US,Charles,,Pickering,Pickering,"Pickering, Charles, Charles Pickering"
26122,J. A. Holm,,,,SE,J.,A.,Holm,,"Holm, J. A."
9378,M. Fuller,,,,US,Maud,,Fuller,,"Fuller, Maud, Miss"
7179,R. H. Shan,1909.0,1986.0,False,"CN, US",Ren-Hwa,,Shan,R. H. Shan,"Shan, Ren-Hwa, Ren-Hwa Shan; Renhwa Shan, Shan Ren-hua, Shan Renwha"
34356,N. Xena,,,,VE,Nereida,,Xena de Enrech,,"Xena de Enrech, Nereida"
89864,M. D. Gadgil,1942.0,,False,IN,Madhav,Dhananjaya,Gadgil,,"Gadgil, Madhav Dhananjaya, Madhav Gadgil"
74994,P. K. Sarkar,1929.0,,False,,Priyabrata,K.,Sarkar,P. K. Sarkar,"Sarkar, Priyabrata K., Priyabrata K. Sarkar"
24135,A. V. Santos,,,,PH,A.,V.,Santos,,"Santos, A. V."
22915,S. K. Teng,,,,CN,S.,K.,Teng,,"Teng, S. K."
39262,C. Wheeler,,,,ZA,Chas.,,Wheeler,,"Wheeler, Chas."
61484,Wolpert,1881.0,,False,DE,Josef,,Wolpert,Wolpert,"Wolpert, Josef (Johann Baptist), Josef Johann Baptist Wolpert"
14506,M. H. Deane,,,,US,Mary,Helen,Deane,,"Deane, Mary Helen"
34494,F. Mayer,,,,IT,F.,,Mayer,,"Mayer, F., Friedrich?, 1788-1828"
45256,M. L. Mitcham,,,,US,Merlin,Lee,Mitcham,,"Mitcham, Merlin Lee"
31208,C. F. Johnson (USA),,,,US,Charles,F.,Johnson,,"Johnson, Charles F."
77508,J. L. de Hamburgo Alves,,,,,J.,L. de Hamburgo,Alves,J. L. de Hamburgo Alves,"Alves, J. L. de Hamburgo, J. L. de Hamburgo Alves"
3808,P. Oosterveld,1939.0,,False,"IS, PT, HU, CZ",Pieter,,Oosterveld,,"Oosterveld, Pieter"
69961,P. A. Tandy,,,,,P.,A.,Tandy,P. A. Tandy,"Tandy, P. A., P. A. Tandy"
19748,A. G. Negru,1937.0,2011.0,False,MD,Andrei,Grigorievich,Negru,A.G.Negru,"Negru, Andrei Grigorievich, Andrei Grigorievich Negru"
71730,Pount,,,,,Helen,,Pount,Pount,"Pount, Helen, Helen Pount"
13243,P. B. Mason,,1905.0,,,Philip,B.,Mason,,"Mason, Philip B."
28321,W. Christy,1807.0,1839.0,False,"NO, PT, IE",William,,Christy,,"Christy, William"
64538,Genova,,,,,M.,K.,Genova,Genova,"Genova, M. K., M. K. Genova"
69743,Firtion,,,,,F.,,Firtion,Firtion,"Firtion, F., F. Firtion"
23581,I. Shiller,1895.0,,False,US,Ivan,,Shiller,Shiller,"Shiller, Ivan, Ivan Shiller"
35172,E. Straker,,,,,E.,[= E. Straker?],Straker,,"Straker, E. = E. Straker?"
10544,J. de Bruijn,1935.0,,False,"NL, CO, VE",J.,de,Bruijn,,"Bruijn, J. de"
44517,Mahonnet,,,,FR,Mahonnet,,,,Mahonnet
7144,Simmonds,,,,,Simmonds,,,,Simmonds
41552,J. M. Dunnaway,,,,US,Jim,M.,Dunnaway,,"Dunnaway, Jim M."
82805,Vacherot,,,,,M.,,Vacherot,Vacherot,"Vacherot, M., M. Vacherot"
14557,R. Kokke,,,,NL,R.,,Kokke,,"Kokke, R."
37595,A. I. Davis,,,,US,A.,I.,Davis,,"Davis, A. I."
48424,L. Wester,1945.0,,False,US,Lyndon,,Wester,,"Wester, Lyndon"
43148,W. M. Bjeljajew,,,,RU,W.,M.,Bjeljajew,,"Bjeljajew, W. M."
17728,Sister-Sainte Helène de la Croix,,,,CA,,,Sainte-Helène de la Croix,,"Sainte-Helène de la Croix, Sister"
9652,Charoenchai,,,,TH,P.,,Charoenchai,,P. Charoenchai
10923,Menager,,,,CG,Menager,,,,Menager
38430,A. Reed Smith,1938.0,,False,"VE, US",Alan,Reed,Smith,,"Smith, Alan Reed, A. R. Smith bis, Alan Reed Smith"
37232,L. Goblet,1913.0,,False,BE,Louis,,Goblet,,"Goblet, Louis"
23830,B. H. Patterson,,1933.0,,US,Burt,H.,Patterson,,"Patterson, Burt H."
68572,Swift,1905.0,,False,,Marjorie,Elizabeth,Swift,Swift,"Swift, Marjorie Elizabeth, Marjorie Elizabeth Swift"
36511,G. A. Eisen,1847.0,1940.0,False,US,Gustavus,Augustus,Eisen,,"Eisen, Gustavus Augustus (""August Gustav""), August Gustav"
78493,Al-Khakani,,,,,M.,K.,Al-Khakani,Al-Khakani,"Al-Khakani, M. K., M. K. Al-Khakani"
7397,E. L. Borba,,,,BR,Eduardo,Leite,Borba,Borba,"Borba, Eduardo Leite, Eduardo Leite Borba"
72851,G. F. Lyon,1795.0,1832.0,False,,George,Francis,Lyon,G. F. Lyon,"Lyon, George Francis, George Francis Lyon"
7601,Matveiev,,,,RU,Matveiev,,,,Matveiev
2679,W. B. Booth,,,,,William,Beattie,Booth,Booth,"Booth, William Beattie, William Beattie Booth"
3629,A. P. Pavlovski,1830.0,,False,"RU, AM",Aleksandr,Petrovic,Pavlovskij,,"Pavlovskij, Aleksandr Petrovic"
34336,J. G. B. Newbould,,,,SO,J.,G. B.,Newbould,,"Newbould, J. G. B."
2285,M. Bottler,,,,DE,Max,,Bottler,Bottler,"Bottler, Max, Max Bottler"
34171,M. L. Zigmond,,,,US,Maurice,L.,Zigmond,,"Zigmond, Maurice L."
33594,N. Jiménez Reyes,1953.0,,False,MX,Noemi,,Jimenez Reyes,N. Jiménez-R.,"Jimenez Reyes, Noemi, Noemí Jiménez-Reyes"
71169,S. S. Prasad,,,,,S.,S.,Prasad,S. S. Prasad,"Prasad, S. S., S. S. Prasad"
90972,G. R. Henderson,,,,AU,Gemma,Robyn,Henderson,G. R. Hend.,"Henderson, Gemma Robyn, Gemma Robyn Henderson"
32494,Francis G. Miller,1866.0,1934.0,False,US,Francis,Garner,Miller,,"Miller, Francis Garner"
21369,W. McNab,1780.0,1848.0,False,ZA,William,,McNab,McNab,"McNab, William, William McNab"
15551,A. Azofeifa,,,,CR,A.,,Azofeifa,,"Azofeifa, A."
28947,Kurt H. Walther,1910.0,,False,"TR, DE",Kurt,Herbert,Walther,K. H. Walther,"Walther, Kurt Herbert, Kurt Herbert Walther"
70490,S. Clayton,,,,AR,Sonia,,Clayton,S. Clayton,"Clayton, Sonia, Sonia Clayton"
31383,Palangkey,,,,ID,Palangkey,,,,Palangkey
11634,L. T. Rayner,1911.0,,False,,Laurence,Tibor,Rayner,,"Rayner, Laurence Tibor"
79001,S. J. Han,,,,,Shu-Jin,,Han,S. J. Han,"Han, Shu-Jin, Shu-Jin Han"
19827,A. Scrugli,,,,IT,Antonio,,Scrugli,Scrugli,"Scrugli, Antonio, Antonio Scrugli"
8832,J. Sarvala,1945.0,,False,FI,Jouko,,Sarvala,,"Sarvala, Jouko"
24032,P. K. Dutta,1929.0,,False,IN,P.,K.,Dutta,,"Dutta, P. K."
664,"G. Don, Sr.",1764.0,1814.0,False,GB,George,,Don,Don,"Don, George, George Don"
28152,S. Narusawa,,,,,S.,,Narusawa,,"Narusawa, S."
61567,Zárate,1952.0,,False,MX,Sergio,,Zarate Pedroche,Zárate,"Zarate Pedroche, Sergio, Sergio Zarate Pedroche"
42686,J. A. Conesa,1956.0,,False,ES,Josep,Antoni,Conesa,Conesa,"Conesa, Josep Antoni, Conesa i Mor, Josep Antoni, Josep Antoni Conesa"
20264,A. Maublanc,1880.0,1958.0,False,FR,André,,Maublanc,Maubl.,"Maublanc, André, Andre Maublanc"
10270,P. E. Goossens,,,,ZA,Pole,Evans,Goossens,,"Goossens, Pole Evans"
46345,A. Kanis,1934.0,,False,"ID, MY, BN, PG",Andries,,Kanis,,"Kanis, Andries"
6020,J. M. Duque Jaramillo,,,,CO,José,Maria,Duque Jaramillo,,"Duque Jaramillo, José Maria"
42236,E. B. Zeller,,,,,E.,B.,Zeller,,"Zeller, E. B."
81927,Tschernov,,,,,V.,K.,Tschernov,Tschernov,"Tschernov, V. K., V. K. Tschernov"
7857,H. S. Fawcett,1877.0,1948.0,False,US,Howard,Samuel,Fawcett,H. S. Fawc.,"Fawcett, Howard Samuel, Howard Samuel Fawcett"
63749,Kondrateva,,,,,A.,A.,Kondrateva,Kondrat.,"Kondrateva, A. A., A. A. Kondrateva"
19511,R. F. Fristedt,1832.0,1893.0,False,SE,Robert,Fredric,Fristedt,,"Fristedt, Robert Fredric"
61350,Ferreira,1756.0,1815.0,False,PT,Alexandre,Rodrigues,Ferreira,Ferreira,"Ferreira, Alexandre (Alejandro) Rodrigues, Alexandre (Alejandro) Rodrigues Ferreira"
46336,I. Alvaro,1955.0,,False,ES,I.,,Alvaro,,"Alvaro, I."
66916,Schlesner,,,,,H.,,Schlesner,Schlesner,"Schlesner, H., H. Schlesner"
48639,A. T. Vifell,,,,SE,A.,Theodor,Vifell,,"Vifell, A. Theodor"
50257,E. H. Brochon,1833.0,,False,FR,Etienne,Henry,Brochon,,"Brochon, Etienne Henry"
26395,F. Thomas,,,,,F.,,Thomas,,"Thomas, F."
37274,P. Arens,,,,MY,P.,,Arens,,"Arens, P."
87356,J. Mitka,1956.0,,False,PL,Józef,,Mitka,Mitka,"Mitka, Józef, Józef Mitka"
46004,A. Crisan,1930.0,,False,RO,Aurelia,,Crisan,Crisan,"Crisan, Aurelia, Aurelia Crisan"
20259,P. Coryell,,,,US,Patricia,,Coryell,,"Coryell, Patricia"
30263,Li,,,,,Li,,,,Li
6579,T. Feuerer,,,,"BO, DE",Tassilo,,Feuerer,Feuerer,"Feuerer, Tassilo, Feuerer, T., Tessilo Feuerer"
7015,A. Eiser,,,,US,A.,,Eiser,,"Eiser, A."
42771,D. Sulistiarini,1955.0,,False,ID,D.,,Sulistiarini,Sulist.,"Sulistiarini, D., D. Sulistiarini"
69398,Elladi,1889.0,,False,,E.,V.,Elladi,Elladi,"Elladi, E. V., E. V. Elladi"
21393,T. R. Pulver,,,,US,Terry,R.,Pulver,,"Pulver, Terry R."
63443,Breuil,,,,,Breuil,,,Breuil,"Breuil, Breuil"
77552,C. Tracy,1818.0,1905.0,False,US,Clarissa,,Tracy,C. Tracy,"Tracy, Clarissa, Clarissa Tracy; Clarissa Tucker Tracy"
1710,A. C. H. Braun,1805.0,1877.0,False,"FR, DE",Alexander,Carl Heinrich,Braun,A. Braun,"Braun, Alexander Carl Heinrich, Alexander Carl Heinrich Braun, Braun, A. C. H."
42546,F. J. Esteras,1952.0,,False,ES,F.,J.,Esteras,,"Esteras, F. J."
78754,Durazzo,1750.0,1818.0,False,,Ippolito,,Durazzo,Durazzo,"Durazzo, Ippolito, Ippolito Durazzo"
37858,T. D. Nieuwoudt,,,,ZA,T.,D.,Nieuwoudt,,"Nieuwoudt, T. D."
14098,B. Stanggasser,,,,,Bartolomäus,,Stanggasser,,"Stanggasser, Bartolomäus"
5261,H. W. Bennert,1945.0,,False,DE,H.,Wilfried,Bennert,Bennert,"Bennert, H. Wilfried, H. Wilfried Bennert"
20809,A. M. Pell,,,,,Annie,Mary,Pell,,"Pell, Annie Mary"
80779,Percy-Lancaster,1886.0,1972.0,False,,Sydney,,Percy-Lancaster,Percy-Lanc.,"Percy-Lancaster, Sydney, Sydney Percy-Lancaster"
26875,E. H. Van Kooten,1893.0,,False,US,Edward,Herbert,Van Kooten,,"Van Kooten, Edward Herbert"
41908,G. McNab,1815.0,1859.0,False,JM,Gilbert,,McNab,,"McNab, Gilbert, MacNab"
88161,M. Cabral,1968.0,,False,DO,Manuel,,Cabral,,"Cabral, Manuel, Cabral Mejía, Manuel Heriberto"
72249,Deschatres,,,,FR,Robert,,Deschatres,Deschatres,"Deschatres, Robert, Robert Deschatres"
41496,J.-N. Labat,,,,"FR, MG, KM, MX",Jean-Noël,,Labat,Labat,"Labat, Jean-Noël, Jean-Noël Labat"
36492,P. F. Franck,,,,,P.,F.,Franck,,"Franck, P. F., Java"
32072,J. Mohammad,,,,PK,Jan,,Mohammad,,"Mohammad, Jan"
50348,C. W. Palmer,,,,CR,Charles,W.,Palmer,,"Palmer, Charles W., Charles W. Palmer"
79261,T. Taylor,1775.0,1848.0,False,"IN, IE",Thomas,,Taylor,Taylor,"Taylor, Thomas, Taylor, Thomas J. P., Thomas Taylor"
29418,K. G. Robertson,,,,ZA,K.,G.,Robertson,,"Robertson, K. G."
89830,K. Wiley-Eberle,,,,US,Karen,,Wiley-Eberle,,"Wiley-Eberle, Karen"
70041,Wray,1925.0,,False,,John,L.,Wray,Wray,"Wray, John L., John L. Wray"
25371,J. Zarnowiec,1956.0,,False,PL,Jan,Tadeusz,Żarnowiec,,"Żarnowiec, Jan Tadeusz"
81171,J. F. Anderson,,,,,J.,F.,Anderson,J. F. Anderson,"Anderson, J. F., Pierre Edmond Boissier"
90695,O. P. Phelps,1867.0,,False,US,Orra,Parker,Phelps,,"Phelps, Orra Parker, Phelps, Orra Almira"
31628,C. W. Andrews,1866.0,1924.0,False,AU,Charles,William,Andrews,C. W. Andrews,"Andrews, Charles William, Charles William Andrews"
15402,J. S. Herron,,,,US,Joseph,S.,Herron,,"Herron, Joseph S."
33465,J. F. Nance,,,,US,J.,F.,Nance,,"Nance, J. F."
3516,A. Musil,1868.0,1944.0,False,CZ,Alois,,Musil,,"Musil, Alois"
12859,Y. Jia,,,,"CN, US",Yu,,Jia,Y. Jia,"Jia, Yu"
66492,S. Kusnezow,,,,,S.,,Kusnezow,S. Kusn.,"Kusnezow, S., S. Kusnezov; S. Kuznezow"
1765,R. N. S. Vasudeva,1905.0,,False,IN,Raghu,Nath Sahai,Vasudeva,R. N. S. Vasudeva,"Vasudeva, Raghu Nath Sahai, Raghu Nath Sahai Vasudeva"
48934,P. L. MacIntyre,,,,,P.,L.,MacIntyre,,"MacIntyre, P. L."
81283,Henry Loconte,,,,US,Henry,,Loconte,Loconte,"Loconte, Henry, Henry Loconte"
10314,E. G. Sauveur,1915.0,,False,ID,Emile,Gaston,Sauveur,,"Sauveur, Emile Gaston"
87185,P. B. Matheny,1969.0,,False,"CA, AU, NO, US",P.,Brandon,Matheny,Matheny,"Matheny, P. Brandon, P. Brandon Matheny, Patrick Brandon Matheny"
33166,R. Wrestling,,,,SE,Rich.,,Wrestling,,"Wrestling, Rich."
48977,H. E. Parlin,,,,US,Hildred,E.,Parlin,,"Parlin, Hildred E."
12972,C. H. Farr,1888.0,1928.0,False,"JM, US",Clifford,Harrison,Farr,,"Farr, Clifford Harrison"
65063,Garrity,,,,,J.,,Garrity,Garrity,"Garrity, J., J. Garrity"
46080,A. A. Yunatov,,,,MN,A.,A.,Yunatov,,"Yunatov, A. A."
9849,W. A. Somerville,,,,AU,W.,A.,Somerville,,"Somerville, W. A."
68002,J. B. Woodward,,,,,John,B.,Woodward,J. B. Woodw.,"Woodward, John B., Julian Edmund Tenison Woods"
65581,T. J. Wallace,1912.0,,False,,Thomas,Jennings,Wallace,T. J. Wallace,"Wallace, Thomas Jennings, Thomas Jennings Wallace"
72419,Kamei,1893.0,,False,,Senji,,Kamei,Kamei,"Kamei, Senji, Senji Kamei"
77782,C. B. Bender,,,,DE,Christopher,Bernhard,Bender,C. B. Bender,"Bender, Christopher Bernhard, Christopher Bernhard Bender"
61306,Tollemache,,,,,Stanhope,,Tollemache,Tollem.,"Tollemache, Stanhope, Stanhope Tollemache"
67556,van Gelderen,,,,,D.,M.,van Gelderen,van Gelderen,"van Gelderen, D. M., D.M. van Gelderen"
33173,F. Skov,,,,EC,Flemming,,Skov,F. Skov,"Skov, Flemming, Flemming Skov, Skov, F."
1470,W. G. F. Herter,1884.0,1958.0,False,"UY, CH, PL, DE, BR",Wilhelm,Gustav Franz,Herter,Herter,"Herter, Wilhelm Gustav Franz (Guillermo Gustavo Francisco), Herter, Guillermo Gustavo Francisco, Herter, Wilhelm Gustav, Wilhelm Gustav Franz (Guillermo Gustavo Francisco) Herter"
1129,T. J. Howell,1842.0,1912.0,False,"MX, US",Thomas,Jefferson,Howell,Howell,"Howell, Thomas Jefferson, Thomas Jefferson Howell"
38893,Hunin,,,,BE,Hunin,,,,Hunin
88404,A. Alonso,,,,CU,A.,,Alonso,,"Alonso, A."
41625,A. J. A. Treichel,1837.0,1901.0,False,DE,Alexander,Johann August,Treichel,Treich.,"Treichel, Alexander Johann August, Alexander (Johann August) Treichel"
12299,J. A. Palmén,1845.0,1919.0,False,"AT, FI",Johan,Axel,Palmén,,"Palmén, Johan Axel, Palmen, J. A."
3668,Lt. Pullino,,,,,,,Pullino,,"Pullino, ""Lieut."""
42873,Joan M. Taylor,1929.0,,False,AU,Joan,M.,Taylor,J. M. Taylor,"Taylor, Joan M., Joan M. Taylor"
78013,C. M. Gomes Machado,,,,,Carlos,Maria,Gomes Machado,Gomes Mach.,"Gomes Machado, Carlos Maria, Carlos Maria Gomes Machado"
81432,J. Z. Yue,1935.0,,False,CN,Jing,Zhu,Yue,J. Z. Yue,"Yue, Jing Zhu (Chu), Jing Zhu Yue"
13305,H. F. Soyer-Willemet,1791.0,1867.0,False,"FR, CH",Hubert,Félix,Soyer-Willemet,Soy.-Will.,"Soyer-Willemet, Hubert Félix, Hubert Felix Soyer-Willemet"
40609,Vald. Pedersen,1911.0,,False,DK,Vald.,,Pedersen,,"Pedersen, Vald."
278,P. E. Boissier,1810.0,1885.0,False,CH,Pierre,Edmond,Boissier,Boiss.,"Boissier, Pierre Edmond"
43921,L. Lindquist,1905.0,,False,,Lorentz,,Lindquist,,"Lindquist, Lorentz"
10311,E. M. Heine,,,,NZ,E.,M.,Heine,,"Heine, E. M."
69801,Graves,1784.0,1839.0,False,,George,,Graves,Graves,"Graves, George, George Graves"
71596,J. S. Kaulfuss,1859.0,1947.0,False,DE,Johannes,Simon,Kaulfuss,J.S.Kaulf.,"Kaulfuss, Johannes (Johann) Simon, Johannes (Johann) Simon Kaulfuss"
33666,N. B. Parks,,,,US,N.,B.,Parks,,"Parks, N. B."
1891,ying m Wang,,,,,ying-m,,Wang,,"Wang, ying-m"
78283,R. L. Kulkarni,,,,,R.,L.,Kulkarni,R. L. Kulk.,"Kulkarni, R. L., R. L. Kulkarni"
48778,R. A. Perry,1925.0,,False,AU,Rayden,Alfred,Perry,,"Perry, Rayden Alfred"
25422,G. Jonsson,,,,,Gudni,,Jonsson,,"Jonsson, Gudni, Jonsson, G."
80030,Kenfield,,,,,Dougl,,Kenfield,Kenfield,"Kenfield, Dougl, Dougl Kenfield"
62003,Jamaluddin,,,,,Jamaluddin,,,Jamaluddin,"Jamaluddin, Jamaluddin"
44113,H. A. Hespenheide,,,,US,Henry,A.,Hespenheide,Hespenh.,"Hespenheide, Henry A., Henry A. Hespenheide, Hespenheide, H. A."
40942,J. W. Burton,,,,,J.,Wm.,Burton,,"Burton, J. Wm."
66184,Z. X. Li,1937.0,,False,CN,Zong-Xiu,,Li,Z. X. Li,"Li, Zong-Xiu, Zong-Xiu Li; Zhong-Xiu Li"
81514,Eristavi,,,,,M.,I.,Eristavi,Eristavi,"Eristavi, M. I., M. I. Eristavi"
87766,Const. Ramirez,,,,DO,Constantino,,Ramirez,,"Ramirez, Constantino"
14173,M. Khatamsaz,1949.0,,False,IR,M.,,Khatamsaz,,"Khatamsaz, M."
70329,Pietsch,1856.0,,False,DE,Friedrich,Maximillian,Pietsch,Pietsch,"Pietsch, Friedrich Maximillian, Friedrich Maximillian Pietsch"
1934,J. E. Howard,1807.0,1883.0,False,,John,Eliot,Howard,Howard,"Howard, John Eliot, John Eliot Howard"
37620,A. W. H. Damman,1932.0,2000.0,False,US,Antoni,W. H.,Damman,,"Damman, Antoni W. H., Ton Damman"
82148,Svoboda,1908.0,,False,,Pravdomil,,Svoboda,Svoboda,"Svoboda, Pravdomil, Pravdomil Svoboda"
28870,R. J. Flaherty,,,,CA,R.,J.,Flaherty,,"Flaherty, R. J."
39790,A. W. Miller,1841.0,1923.0,False,CA,Adolph,William,Miller,,"Miller, Adolph William"
39149,"C. L. Burandt, Jr.",1950.0,,False,"PE, VE, US",Charles,L.,Burandt,Burandt,"Burandt, Charles L., Jr., Charles L. Burandt, Jr."
69053,Cherubini,,,,,A.,,Cherubini,Cherubini,"Cherubini, A., A. Cherubini"
70788,M. K. Brandegee,,,,US,Mary,Katharine,Brandegee,K. Brandegee,"Brandegee, Mary Katharine, Mary Katharine Brandegee"
20552,S. P. Darwin,1949.0,,False,US,Steven,P.,Darwin,S. P. Darwin,"Darwin, Steven P., Steven P. Darwin"
10898,J. F. Victorin,1831.0,1855.0,False,ZA,Johan,Frederik,Victorin,,"Victorin, Johan Frederik"
42460,Wahab,,,,ID,Wahab,,,,Wahab
37898,C. H. Kauffman,1869.0,1931.0,False,"SE, US",Calvin,Henry,Kauffman,Kauffman,"Kauffman, Calvin Henry, Calvin Henry Kauffman, Kauffman, C. H."
47389,B. Sunarno,1949.0,,False,ID,B.,,Sunarno,,"Sunarno, B."
45156,J. Mosqeura,,,,ES,J.,,Mosquera,,"Mosquera, J."
3533,E. Loew,1843.0,1908.0,False,DE,Ernst,,Loew,Loew,"Loew, Ernst, Ernst Loew"
62456,Machatschki-Laurich,,,,,B.,,Machatschki-Laurich,Mach.-Laur.,"Machatschki-Laurich, B., B. Machatschki-Laurich"
1261,F. T. Pursh,1774.0,1820.0,False,"CA, DE, US",Frederick,Traugott,Pursh,Pursh,"Pursh, Frederick Traugott, Frederick Traugott Pursch (original name), Frederick Traugott Pursh"
48075,W. Sheaffer,,,,,W.,,Sheaffer,,"Sheaffer, W."
21219,J. Portecop,,,,,Jacques,,Portecop,,"Portecop, Jacques"
43317,S. Reynardson,,1721.0,,,Samuel,,Reynardson,,"Reynardson, Samuel"
27828,W. G. Stover,1881.0,,False,US,Wilmer,Garfield,Stover,,"Stover, Wilmer Garfield"
35102,E. Tuvén,1721.0,1766.0,False,SE,Tuvén,Erik ;,Eric,,"Tuvén Erik ; Eric, Tuwén"
6681,P. D. Hegewald,1934.0,,False,"PE, DE",Pirkko,Dagmar,Hegewald,P. D. Hegew.,"Hegewald, Pirkko Dagmar, Pirkko Dagmar Hegewald, Pirkko Hegewald"
18717,Padre A. Russel,,,,BR,Padre,A.,Russel,,"Russel, Padre A."
82370,Gerwin Keller,,,,AT,Gerwin,,Keller,Gerw. Keller,"Keller, Gerwin, Gerwin Keller"
14047,H. S. Parks,,,,US,H.,S.,Parks,,"Parks, H. S."
79551,Carman,,,,,P.,E.,Carman,Carman,"Carman, P. E., P. E. Carman"
71241,Polak,1847.0,1900.0,False,,Karl,,Polak,Polak,"Polak, Karl, Karl Polak"
34076,Bach,,,,DE,Bach,,,,Bach
61132,Churchill,1933.0,,False,AU,David,Maughan,Churchill,Churchill,"Churchill, David Maughan, David Maughan Churchill"
87834,Martati,,,,ID,Martati,,,,Martati
26463,F. E. Leonard,1866.0,1922.0,False,US,Fred,Eugene,Leonard,,"Leonard, Fred Eugene"
17215,Mrs. W. Kermode,,,,,William,,Kermode,,"Kermode, Mrs. William"
72710,Zinno,,,,,Y.,,Zinno,Zinno,"Zinno, Y., Y. Zinno"
75148,B. Braun,,,,,Bernhard,,Braun,B. Braun,"Braun, Bernhard, Bernhard Braun"
87228,F. Erni,,,,,F.,,Erni,,"Erni , F."
34545,K. A. McDougall,1956.0,,False,IR,K.,A.,McDougall,,"McDougall, K. A."
77361,Robich,,,,IT,Giovanni,,Robich,Robich,"Robich, Giovanni, Giovanni Robich"
28471,N. S. Filatova,1930.0,,False,RU,N.,S.,Filatova,Filatova,"Filatova, N. S., N. S. Filatova"
63678,Scheckler,,,,US,Stephen,E.,Scheckler,Scheckler,"Scheckler, Stephen E., Stephen E. Scheckler"
25825,S. M. Andrews,1953.0,,False,,Susyn,M.,Andrews,S. Andrews,"Andrews, Susyn M., Susyn M. Andrews"
42051,J. de Seynes,1833.0,1912.0,False,FR,Jules,de,Seynes,,"Seynes, Jules de"
33896,D. Z. Li,1963.0,,False,CN,De-zhu,,Li,D. Z. Li,"Li, De-zhu, De-zhu Li"
48086,K. Nakajima,,,,JP,Kunio,,Nakajima,K. Nakaj.,"Nakajima, Kunio, Kunio Nakajima, Nackejima"
22615,v. Reuth,,,,DE,van,,Reuth,,"Reuth, van"
16831,H. G. de Bongard,1786.0,1839.0,False,"CN, RU, MN, US",Henri,Gustavus de,Bongard,,"Bongard, Henri Gustavus de"
2487,J. Gaertner,1732.0,1791.0,False,DE,Joseph,,Gaertner,Gaertn.,"Gaertner, Joseph, Joseph Gaertner"
48618,L. Spaeth,,,,,L.,,Spaeth,,"Spaeth, L."
67070,R. C. Moffett,1937.0,,False,ZA,Rodney,Oliver,Moffett,Moffett,"Moffett, Rodney Oliver, Rodney Oliver Moffett"
50369,Mrs. J. A. Schweinfurth,,,,US,Julius,Adolph,Schweinfurth,,"Schweinfurth, Mrs. Julius Adolph"
78574,S. R. Liou,,,,,Shu-Run,,Liou,S. R. Liou,"Liou, Shu-Run, Shu-Run Liou"
486,T. Lauth,1758.0,1826.0,False,FR,Thomas,,Lauth,Lauth,"Lauth, Thomas, Thomas Lauth"
13237,J. Brown-Lester,,,,,J.,,Brown-Lester,,"Brown-Lester, J."
87139,"Cross, R.",,,,BS,R.,,Cross,,R. Cross
28915,I. Paraiso,,,,PH,I.,,Paraiso,,"Paraiso, I."
41427,E. J. Kamphuis,1901.0,,True,NL,E.,J.,Kamphuis,,"Kamphuis, E. J."
19182,B. E. Corres Zepeda,1953.0,,False,MX,Blanca,E.,Corres Zepeda,,"Corres Zepeda, Blanca E."
67463,Hechler,,,,,Jurgen,,Hechler,Hechler,"Hechler, Jurgen, Jurgen Hechler"
37087,L. v. Schrenk,,,,,Leopold,von,Schrenk,,"Schrenk, Leopold von"
8082,C. Glocker,1793.0,1858.0,False,"CH, BR",Constantino,,Glocker,,"Glocker, Constantino, Glocker, Constantino Ernst Friedrich von"
72958,Fedak,,,,,G.,,Fedak,Fedak,"Fedak, G., G. Fedak"
11190,J. R. Young,,,,,James,Reynolds,Young,,"Young, Rev. James Reynolds"
74779,Puntoni,,,,,V.,,Puntoni,Puntoni,"Puntoni, V., V. Puntoni"
65159,M. Wedin,,,,,Mats,,Wedin,Wedin,"Wedin, Mats, Mats Wedin"
70468,S. F. Huang,,,,CN,Shing-Fan,,Huang,S. F. Huang,"Huang, Shing-Fan, S. F. Huang, Shing-Fan Huang"
28428,Vondrackova,,,,CZ,Vondrackova,,,,Vondrackova
42673,C. H. Chesley,,,,US,Charles,H.,Chesley,,"Chesley, Charles H."
87119,D. Gangi,,,,US,Dominick,,Gangi,,"Gangi, Dominick"
12385,Thom. Hogg,1820.0,1892.0,False,"JP, US",Thomas,,Hogg,T.Hogg,"Hogg, Thomas, Thomas Hogg"
75523,Verses,,,,,Patricia,A.,Verses,Verses,"Verses, Patricia A., Patricia A. Verses"
60510,Du Tour,,,,,Du,Tour,de Salvert,Du Tour,"Du Tour de Salvert, Du Tour de Salvert"
70208,H. J. F. Olivier,1849.0,1922.0,False,FR,Henri,Jacques François,Olivier,H. Olivier,"Olivier, Henri Jacques François, Henri Jacques François Olivier, ""Olivier, LAbbe Henri Jacques Francois"""
11065,G. Nieto Feliner,1958.0,,False,ES,Gonzalo,,Nieto Feliner,Nieto Fel.,"Nieto Feliner, Gonzalo, Gonzalo Nieto Feliner, Gonzalo Nieto-Feliner"
8466,F. W. Eaton,,,,US,Frederick,William,Eaton,,"Eaton, Frederick William"
66796,A. Lenoble,,,,,Andre,,Lenoble,A. Lenoble,"Lenoble, Andre, Andre Lenoble"
3954,E. G. Webster,,,,,Elizabeth,G.,Webster,,"Webster, Elizabeth G."
